_dataset	_file	_mode	_size_mb	_time_s	MS:4000029	MS:4000030	MS:4000031	MS:4000050	MS:4000051	MS:4000051[0]	MS:4000051[1]	MS:4000051[2]	MS:4000053	MS:4000059	MS:4000060	MS:4000061	MS:4000061[0]	MS:4000061[1]	MS:4000061[2]	MS:4000062	MS:4000062[0]	MS:4000062[1]	MS:4000062[2]	MS:4000063	MS:4000063.0	MS:4000063.1	MS:4000063.10	MS:4000063.11	MS:4000063.12	MS:4000063.13	MS:4000063.14	MS:4000063.15	MS:4000063.16	MS:4000063.18	MS:4000063.2	MS:4000063.20	MS:4000063.3	MS:4000063.4	MS:4000063.5	MS:4000063.6	MS:4000063.7	MS:4000063.8	MS:4000063.9	MS:4000065	MS:4000066	MS:4000067	MS:4000069	MS:4000069[0]	MS:4000069[1]	MS:4000070	MS:4000070[0]	MS:4000070[1]	MS:4000095	MS:4000096	MS:4000097	MS:4000098	MS:4000099	MS:4000100	MS:4000106	MS:4000106[0]	MS:4000106[1]	MS:4000106[2]	MS:4000106[3]	MS:4000107	MS:4000107[0]	MS:4000107[1]	MS:4000107[2]	MS:4000107[3]	MS:4000116	MS:4000116[0]	MS:4000116[1]	MS:4000116[2]	MS:4000183	MS:4000183[0]	MS:4000183[1]	MS:4000183[2]	MS:4000183[3]	MS:4000184	MS:4000184[0]	MS:4000184[1]	MS:4000184[2]	MS:4000184[3]	MS:4000185	MS:4000185[0]	MS:4000185[1]	MS:4000185[2]	MS:4000185[3]	MS:4000186	MS:4000186[0]	MS:4000186[1]	MS:4000186[2]	MS:4000187	MS:4000187[0]	MS:4000187[1]	MS:4000187[2]	MS:4000193	MS:4000194	MS:4000195	MS:4000195[0]	MS:4000195[1]	MS:4000196	MS:4000196[0]	MS:4000196[1]	MS:4000197	MS:4000197[0]	MS:4000197[1]	MS:4000198	MS:4000198[0]	MS:4000198[1]	MS:4000199	MS:4000199[0]	MS:4000199[1]	NEW-001	NEW-002	NEW-002.1	NEW-002.2	NEW-003	NEW-003.negative	NEW-003.positive	NEW-004	NEW-005	NEW-006	NEW-007	NEW-008	NEW-009	NEW-010	NEW-011	NEW-012	NEW-013	NEW-013[0]	NEW-013[1]	NEW-013[2]	NEW-014	NEW-015	NEW-015[0]	NEW-015[1]	NEW-015[2]	NEW-015[3]	NEW-016	NEW-017	NEW-018	NEW-019	NEW-020	NEW-021	NEW-022	NEW-023	NEW-024	NEW-025	NEW-025.MS1_negative	NEW-025.MS1_positive	NEW-025.MS2_negative	NEW-025.MS2_positive	NEW-027	NEW-028	NEW-029	NEW-030	NEW-031	NEW-032	NEW-033	NEW-034	NEW-035	NEW-036	NEW-037	NEW-038	NEW-039	NEW-040	NEW-041	NEW-042	NEW-043	NEW-044	NEW-045
PXD078272	070725_DFK_50mMAmAc_Pin1_CRMP2_1P_1_10_30sec.mzML	MS1-only	2.5	0.1	89870576.65528879								0.9983102613	307	0	[436.0, 458.0, 475.0]	436.0	458.0	475.0	[None, None, None]																								309.94585245957205		0.9983102613	[400.15643310546875, 3977.1923828125]	400.15643310546875	3977.1923828125	[0.0030216387, 1.0013319]	0.0030216387	1.0013319	238.00287031461218		0	0	0	0	[308.5213204148801, 308.5213204148801, 304.51455001988165, 308.5213204148801]	308.5213204148801	308.5213204148801	304.51455001988165	308.5213204148801	[None, None, None, None]					[None, None, None]				[0.14386128928794173, 0.3330025686274092, 0.6176901161939403, 1.0]	0.14386128928794173	0.3330025686274092	0.6176901161939403	1.0	[0.24812574898051887, 0.49955366646294935, 0.7511619987993406, 1.0]	0.24812574898051887	0.49955366646294935	0.7511619987993406	1.0	[None, None, None, None]					[0.9978739433231406, 1.0575338954903353, 1.7347656068907389]	0.9978739433231406	1.0575338954903353	1.7347656068907389	[0.26297238658336364, 0.3512902686724482, 0.780343554712214]	0.26297238658336364	0.3512902686724482	0.780343554712214																		MS1-only	{1: 307}	307		{'positive': 307}		307	6.854189515339434				0.0	0.42983624033870743	0.22823029307256326	51541202.4	1.5119256123524196						[None, None, None, None]											centroid			{'MS1_positive': 307}		307			307	0	0	0	0	0	False	True	400.15643310546875	3977.1923828125	3577.0359497070312	400.0	4000.0	3600.0			0	0	0.0
PXD078272	100226_NB_Pin1.Cdc25C_5.20uM_nESI_noISCID.mzML	MS1-only	2.3	0.1	35970175.17113425								3.904307196	323	0	[346.0, 364.0, 382.0]	346.0	364.0	382.0	[None, None, None]																								91.57735585037345		3.904307196	[400.2432861328125, 3994.749755859375]	400.2432861328125	3994.749755859375	[0.011161404, 3.9154686]	0.011161404	3.9154686	74.03075237453629		1	0	0	0	[86.05880201850798, 80.93625427931107, 81.96076382715044, 81.96076382715044]	86.05880201850798	80.93625427931107	81.96076382715044	81.96076382715044	[None, None, None, None]					[None, None, None]				[0.3394744648571449, 0.5851614079805619, 0.8053433651996885, 1.0]	0.3394744648571449	0.5851614079805619	0.8053433651996885	1.0	[0.23865530277807578, 0.4936248351498825, 0.7485941933550662, 1.0]	0.23865530277807578	0.4936248351498825	0.7485941933550662	1.0	[None, None, None, None]					[1.3045777823210307, 0.681448619140882, 2.5998335404328383]	1.3045777823210307	0.681448619140882	2.5998335404328383	[0.06204463341309999, 0.0974896381111294, 0.208141775054858]	0.06204463341309999	0.0974896381111294	0.208141775054858																		MS1-only	{1: 323}	323		{'positive': 323}		323	6.483389344041903				0.0	0.36141717159443576	0.1668836932388269	738645.9850000001	13.248181400458027						[None, None, None, None]											centroid			{'MS1_positive': 323}		323			323	0	0	0	0	0	False	True	400.2432861328125	3994.749755859375	3594.5064697265625	400.0	4000.0	3600.0			0	0	0.0
PXD078272	300625_DFK_50mMamoniumacetate_Pin1_5uM_CRMP20P_20uM_.mzML	MS1-only	0.8	0.1	14591850.49261236								1.09564691	186	0	[72.25, 85.5, 126.0]	72.25	85.5	126.0	[None, None, None]																								154.96019847302327		1.6210192780000001	[408.2308044433594, 3980.024658203125]	408.2308044433594	3980.024658203125	[0.021601722, 1.642621]	0.021601722	1.642621	43.716611438014276		2	0	0	0	[115.97641221883111, 152.99016079930914, 138.1846613671179, 51.81924801266922]	115.97641221883111	152.99016079930914	138.1846613671179	51.81924801266922	[None, None, None, None]					[None, None, None]				[0.16057813224846793, 0.22872878381647474, 0.3332016005796077, 1.0]	0.16057813224846793	0.22872878381647474	0.3332016005796077	1.0	[0.24863494436492442, 0.43372486530046067, 0.6234087969927277, 1.0]	0.24863494436492442	0.43372486530046067	0.6234087969927277	1.0	[None, None, None, None]					[1.4339897829265524, 0.884496903719217, 3.964197552884402]	1.4339897829265524	0.884496903719217	3.964197552884402	[1.3890596345223116, 1.0676428393280044, 0.8071266420673611]	1.3890596345223116	1.0676428393280044	0.8071266420673611																		MS1-only	{1: 186}	186		{'positive': 186}		186	4.977115144728129				0.0	1.0370940344382635	0.5578805331884564	23451.97675	279.7130629937197						[None, None, None, None]											centroid			{'MS1_positive': 186}		186			186	0	0	0	0	0	False	True	408.2308044433594	3980.024658203125	3571.7938537597656	400.0	4000.0	3600.0			0	0	0.0
PXD079072	Xinyi1_-80.mzXML	DDA	121.7	12.3	16677466933.980593	24044920.443965994	693.5962617487369						161.0806920585	7070	39902	[69.0, 272.0, 487.0]	69.0	272.0	487.0	[71.0, 121.0, 196.0]	71.0	121.0	196.0																					87.4791577262746	2633.7621977192525	189.9899641205	[78.91800689697266, 1999.0350341796875]	78.91800689697266	1999.0350341796875	[0.010790451000000001, 190.00075457149998]	0.010790451000000001	190.00075457149998	19.03486659342341	0.05373299951555499	72	72	0	292	[51.41324198474349, 34.02284973273771, 36.21243907197331, 27.20143679127297]	51.41324198474349	34.02284973273771	36.21243907197331	27.20143679127297	[127.80386233863818, 281.68149324196787, 299.2971856625033, 137.0674695441424]	127.80386233863818	281.68149324196787	299.2971856625033	137.0674695441424	[None, None, None]				[0.45626876466057054, 0.5090024918772299, 0.6102597903283479, 1.0]	0.45626876466057054	0.5090024918772299	0.6102597903283479	1.0	[0.1687868920196991, 0.433573612020305, 0.6620426126897447, 1.0]	0.1687868920196991	0.433573612020305	0.6620426126897447	1.0	[0.33929380846031504, 0.5254220167883549, 0.6835946709448772, 1.0]	0.33929380846031504	0.5254220167883549	0.6835946709448772	1.0	[2.0695578810011486, 1.861867315705441, 5.804041929249819]	2.0695578810011486	1.861867315705441	5.804041929249819	[1.621327773972018, 1.2397307634565276, 3.7258225651169954]	1.621327773972018	1.2397307634565276	3.7258225651169954																		DDA	{1: 7070, 2: 39902}	7070	39902	{'positive': 46972}		46972	4.828442707097874	6.340688835493878	0.018169515312515663	1.687676861567934	0.0	2.205393672203908	0.7799482632458485	20093.485900878906	936.6301514952661						[0.42132505175983437, 0.12231304874356645, 0.11967715001391595, 0.198098742716958]	0.42132505175983437	0.12231304874356645	0.11967715001391595	0.198098742716958						0.0	centroid	0.0	0.0	{'MS1_positive': 7070, 'MS2_positive': 39902}		7070		39902	7070	0	39902	0	0	0	False	True	300.00286865234375	1199.9864501953125	899.9835815429688						0	0	0.0
PXD079072	Xinyi2_-80.mzXML	DDA	115.9	11.7	15638015077.845798	22558229.27838377	693.2288383481763						161.98085246366668	7698	39559	[102.0, 295.5, 493.0]	102.0	295.5	493.0	[61.0, 101.0, 169.0]	61.0	101.0	169.0																					86.2797248212016	2516.4291367395076	190.00583703783334	[80.84700775146484, 2000.0030517578125]	80.84700775146484	2000.0030517578125	[0.011531690666666667, 190.0173687285]	0.011531690666666667	190.0173687285	18.95528281030781	0.05565655733651376	33	34	0	107	[51.40894696858722, 41.4092541716671, 43.03025700400994, 26.209721120348522]	51.40894696858722	41.4092541716671	43.03025700400994	26.209721120348522	[132.50586754428832, 242.18269158326373, 302.58012393683737, 160.48097558744075]	132.50586754428832	242.18269158326373	302.58012393683737	160.48097558744075	[None, None, None]				[0.39040575503247815, 0.5255963273571166, 0.6153569332191217, 1.0]	0.39040575503247815	0.5255963273571166	0.6153569332191217	1.0	[0.18958947811163224, 0.4390102699795346, 0.6531784623452809, 1.0]	0.18958947811163224	0.4390102699795346	0.6531784623452809	1.0	[0.3338930095232987, 0.5360026573530705, 0.6982490612462554, 1.0]	0.3338930095232987	0.5360026573530705	0.6982490612462554	1.0	[1.8168279072922442, 1.4112306773908427, 5.606805781725419]	1.8168279072922442	1.4112306773908427	5.606805781725419	[1.0352513911629457, 0.9132455248569135, 3.8968375838280007]	1.0352513911629457	0.9132455248569135	3.8968375838280007																		DDA	{1: 7698, 2: 39559}	7698	39559	{'positive': 47257}		47257	4.949067358586463	6.092603419095867	0.009428954220278571	1.6425464234629181	0.0	2.7785492861407795	0.7631350716108087	20375.75132446289	1070.0328914521308						[0.39342677622039635, 0.17397841853882895, 0.14194444444444446, 0.1628302380329584]	0.39342677622039635	0.17397841853882895	0.14194444444444446	0.1628302380329584						0.0	centroid	0.0	0.0	{'MS1_positive': 7698, 'MS2_positive': 39559}		7698		39559	7698	0	39559	0	0	0	False	True	300.0082702636719	1199.9755859375	899.9673156738281						0	0	0.0
PXD079072	Xinyi3_-80.mzXML	DDA	34.7	5.3	1551582554.9650717	2044549.6769476025	758.8871879510881						162.78991976466668	7327	13523	[61.0, 182.0, 272.0]	61.0	182.0	272.0	[20.0, 37.0, 68.0]	20.0	37.0	68.0																					80.2333367295999	2522.267417438655	189.99768636	[79.12200927734375, 1986.68603515625]	79.12200927734375	1986.68603515625	[0.010901326333333333, 190.00858768633333]	0.010901326333333333	190.00858768633333	19.11964804245924	0.05388989806057978	20	22	0	31	[47.51636808299922, 33.72672648159714, 39.0741600186294, 33.937255361007864]	47.51636808299922	33.72672648159714	39.0741600186294	33.937255361007864	[81.07612471101201, 103.83173073113126, 81.79717839664487, 20.083465891009254]	81.07612471101201	103.83173073113126	81.79717839664487	20.083465891009254	[None, None, None]				[0.3074643540578673, 0.44191843457631735, 0.5948446828181682, 1.0]	0.3074643540578673	0.44191843457631735	0.5948446828181682	1.0	[0.18196178708106528, 0.46832379106748756, 0.7082106814055839, 1.0]	0.18196178708106528	0.46832379106748756	0.7082106814055839	1.0	[0.22695057608483743, 0.4006265129177365, 0.581468571242772, 1.0]	0.22695057608483743	0.4006265129177365	0.581468571242772	1.0	[1.8094264365000978, 1.1423852313629166, 5.304910790509869]	1.8094264365000978	1.1423852313629166	5.304910790509869	[1.6319198601546017, 0.7665596830359702, 2.8986958294841627]	1.6319198601546017	0.7665596830359702	2.8986958294841627																		DDA	{1: 7327, 2: 13523}	7327	13523	{'positive': 20850}		20850	5.060779477264988	4.844633216491169	0.08141684537454706	1.5563306891814366	0.0	1.9250205131958231	0.6850181036909928	20138.997399902346	173.57571930237933						[0.6023485455030692, 0.325609756097561, 0.4750447914000512, 1.6986301369863013]	0.6023485455030692	0.325609756097561	0.4750447914000512	1.6986301369863013						0.0	centroid	0.0	0.0	{'MS1_positive': 7327, 'MS2_positive': 13523}		7327		13523	7327	0	13523	0	0	0	False	True	300.0072326660156	1199.9736328125	899.9664001464844						0	0	0.0
PXD079072	Xinyi4_-80.mzXML	DDA	43.0	5.3	2037339258.122995	3731172.7025888963	546.0318834101072						162.45672634983333	7818	16677	[91.0, 231.0, 300.0]	91.0	231.0	300.0	[22.0, 39.0, 68.0]	22.0	39.0	68.0																					85.61534495239025	2540.6998951262613	189.99878962533333	[79.23506164550781, 1978.3570556640625]	79.23506164550781	1978.3570556640625	[0.010975229333333333, 190.00976485466666]	0.010975229333333333	190.00976485466666	19.120523722872594	3.5784597848184454	21	19	0	24	[53.57928868954573, 41.53710671295627, 40.84236544507611, 28.631761342939956]	53.57928868954573	41.53710671295627	40.84236544507611	28.631761342939956	[132.58870717766789, 129.1817671562676, 93.49113341483971, 36.58348698841554]	132.58870717766789	129.1817671562676	93.49113341483971	36.58348698841554	[None, None, None]				[0.260900034605925, 0.4638002079176599, 0.5324348052224556, 1.0]	0.260900034605925	0.4638002079176599	0.5324348052224556	1.0	[0.18240374648003777, 0.4057622171972371, 0.6670916252989663, 1.0]	0.18240374648003777	0.4057622171972371	0.6670916252989663	1.0	[0.17596690423653075, 0.367812585424405, 0.5817044707067958, 1.0]	0.17596690423653075	0.367812585424405	0.5817044707067958	1.0	[1.704330102413724, 1.086866788767393, 6.028559888389427]	1.704330102413724	1.086866788767393	6.028559888389427	[1.4119978811635296, 0.6457605986376179, 3.7983492150621463]	1.4119978811635296	0.6457605986376179	3.7983492150621463																		DDA	{1: 7818, 2: 16677}	7818	16677	{'positive': 24495}		24495	5.308607359501085	4.919781131901041	0.06571925406248126	1.4875008380305264	0.0	2.599981693658582	0.7048951655685667	19600.16898803711	241.15433333415533						[0.6431640131412686, 0.32687210072895956, 0.40919637207340226, 0.6999485331960885]	0.6431640131412686	0.32687210072895956	0.40919637207340226	0.6999485331960885						0.0	centroid	0.0	0.0	{'MS1_positive': 7818, 'MS2_positive': 16677}		7818		16677	7818	0	16677	0	0	0	False	True	300.0145263671875	1199.96435546875	899.9498291015625						0	0	0.0
PXD079072	Xinyi5_-80.mzXML	DDA	89.5	9.5	17311667155.61444	26604040.37041156	650.715715153857						122.992870096	8074	32915	[63.0, 196.0, 416.0]	63.0	196.0	416.0	[54.0, 86.0, 135.0]	54.0	86.0	135.0																					87.40617966352896	2562.1557635868207	189.99916761333333	[79.00106048583984, 1994.47900390625]	79.00106048583984	1994.47900390625	[0.010791763666666667, 190.009959377]	0.010791763666666667	190.009959377	19.017318422128405	2.3718969368260754	0	0	0	3	[55.747612650365625, 42.1475530687432, 41.22123322107851, 30.86329310628248]	55.747612650365625	42.1475530687432	41.22123322107851	30.86329310628248	[244.34100945745908, 283.2107706578421, 191.9503089405484, 54.48350677633844]	244.34100945745908	283.2107706578421	191.9503089405484	54.48350677633844	[None, None, None]				[0.17999691282735236, 0.35183345575163577, 0.6987677391462237, 1.0]	0.17999691282735236	0.35183345575163577	0.6987677391462237	1.0	[0.18620004868651505, 0.40371668253447535, 0.6709690565931393, 1.0]	0.18620004868651505	0.40371668253447535	0.6709690565931393	1.0	[0.20500802494119166, 0.36888260192661876, 0.5545830128173154, 1.0]	0.20500802494119166	0.36888260192661876	0.5545830128173154	1.0	[2.3088401484863548, 1.6268820301031806, 5.664070656905814]	2.3088401484863548	1.6268820301031806	5.664070656905814	[2.1733084052482248, 0.9884846445557143, 5.006952991515249]	2.1733084052482248	0.9884846445557143	5.006952991515249																		DDA	{1: 8074, 2: 32915}	8074	32915	{'positive': 40989}		40989	4.699879657751342	5.8943374873557834	0.009114385538508279	1.6185657267141647	0.0	4.115430255205785	0.8498834008434721	20375.642932128907	943.3741979422501						[0.4226656025538707, 0.14104551218824857, 0.20941176470588235, 0.4719896973599485]	0.4226656025538707	0.14104551218824857	0.20941176470588235	0.4719896973599485						0.0	centroid	0.0	0.0	{'MS1_positive': 8074, 'MS2_positive': 32915}		8074		32915	8074	0	32915	0	0	0	False	True	300.0028381347656	1199.9677734375	899.9649353027344						0	0	0.0
ST003600	CAC_1_neg.mzML	DDA	349.1	50.4	6189178699.150695	21237832.813092973	291.4223288986017	0.0003	[0.0744, 0.1342, 0.2463]	0.0744	0.1342	0.2463	29.994316385100003	1886	6743	[7784.5, 10437.5, 13860.25]	7784.5	10437.5	13860.25	[423.0, 790.0, 1445.0]	423.0	790.0	1445.0	{'1': 0.997924, '2': 0.002076}		0.997924									0.002076									224.41651705577752	796.8127490036982	29.9988273851	[49.50319043978505, 772.7880434897581]	49.50319043978505	772.7880434897581	[0.0047176149, 30.003545]	0.0047176149	30.003545	24.130109550697373	47.34444981014883	0	0	0	0	[77.34798720575225, 52.8100050577205, 59.077859193359046, 62.27846556049362]	77.34798720575225	52.8100050577205	59.077859193359046	62.27846556049362	[186.59025051236588, 250.07628285252753, 247.67555053714327, 214.998916244413]	186.59025051236588	250.07628285252753	247.67555053714327	214.998916244413	[1077615.041992, 2836642.410198, 8677667.06958]	1077615.041992	2836642.410198	8677667.06958	[0.28719039496120896, 0.49888251273892625, 0.6682786672874205, 1.0]	0.28719039496120896	0.49888251273892625	0.6682786672874205	1.0	[0.1930201345737621, 0.48139568175898795, 0.7462177199750631, 1.0]	0.1930201345737621	0.48139568175898795	0.7462177199750631	1.0	[0.2934539030228216, 0.5119366886476105, 0.7394892008866899, 1.0]	0.2934539030228216	0.5119366886476105	0.7394892008866899	1.0	[0.8232209328737451, 0.6771552097615666, 1.691664540146217]	0.8232209328737451	0.6771552097615666	1.691664540146217	[0.16469080560829408, 0.3941213624467722, 0.6495651410611886]	0.16469080560829408	0.3941213624467722	0.6495651410611886																		DDA	{1: 1886, 2: 6743}	1886	6743	{'negative': 8629}	8629		8.43611706732732	6.938461893444981	0.0	1.6396900112297597	0.509370233433244	0.42458112697270417	0.22385791691576618	107448305.0	1.5120228280939378	[2.0, 2.0, 2.0]	2.0	2.0	2.0	0.9744920658460626	[0.41517537580529706, 0.21108742004264391, 0.23842841765339073, 0.28970223325062033]	0.41517537580529706	0.21108742004264391	0.23842841765339073	0.28970223325062033						1.0	profile	1.0	1.0	{'MS1_negative': 1886, 'MS2_negative': 6743}	1886		6743		0	1886	0	6743	0	0	True	False	49.50385765118401	505.04996502294614	455.5461073717621	50.0	500.0	450.0	2.0	21.98146447584199	621	618	0.0
ST003600	CAC_1_pos.mzML	DDA	449.9	123.0	11587349463.734188	60610049.67430808	191.17868284219435	0.0168	[0.057, 0.0928, 0.1536]	0.057	0.0928	0.1536	29.985463883799998	1842	9603	[12790.0, 14353.5, 16086.25]	12790.0	14353.5	16086.25	[540.0, 780.0, 1161.0]	540.0	780.0	1161.0	{'1': 0.982089, '2': 0.017911}		0.982089									0.017911									188.2884579175667	837.5209380222625	30.0006618838	[49.502174705076136, 1030.395137607741]	49.502174705076136	1030.395137607741	[0.0045781162, 30.00524]	0.0045781162	30.00524	24.852315117414737	82.48783304463275	0	0	0	0	[62.83044368767806, 63.897627444581296, 61.0962700827103, 57.89471881200059]	62.83044368767806	63.897627444581296	61.0962700827103	57.89471881200059	[323.41607252218955, 321.6822956385654, 318.6148442290766, 317.01443479803896]	323.41607252218955	321.6822956385654	318.6148442290766	317.01443479803896	[5183961.46111075, 16638035.428805001, 32257390.4739975]	5183961.46111075	16638035.428805001	32257390.4739975	[0.21295567772955976, 0.446926035689906, 0.722843481513655, 1.0]	0.21295567772955976	0.446926035689906	0.722843481513655	1.0	[0.24507934618848054, 0.4830216380819425, 0.733087370900272, 1.0]	0.24507934618848054	0.4830216380819425	0.733087370900272	1.0	[0.2475405491013, 0.4966252221675202, 0.7473427629685513, 1.0]	0.2475405491013	0.4966252221675202	0.7473427629685513	1.0	[0.7288872952706608, 0.5520341160148257, 1.3949258284279082]	0.7288872952706608	0.5520341160148257	1.3949258284279082	[0.19000158174160817, 0.1833975777881912, 1.204705616918172]	0.19000158174160817	0.1833975777881912	1.204705616918172																		DDA	{1: 1842, 2: 9603}	1842	9603	{'positive': 11445}		11445	10.432562098755879	6.386567593439786	0.0	1.5185478239903198	0.5026526206919293	0.2962990435065499	0.1607534594812714	223767443.00000003	1.7060070262321403	[2.0, 2.0, 2.0]	2.0	2.0	2.0	0.9756326148078726	[0.1943069306930693, 0.19900497512437812, 0.19171201339472582, 0.18208578637510514]	0.1943069306930693	0.19900497512437812	0.19171201339472582	0.18208578637510514						1.0	profile	1.0	1.0	{'MS1_positive': 1842, 'MS2_positive': 9603}		1842		9603	1842	0	9603	0	0	0	True	False	49.50297544323509	505.0484152405286	455.5454397972935	50.0	500.0	450.0	2.0	22.778132581691978	525	521	0.0
ST003600	CAC_2_neg.mzML	DDA	346.1	51.6	6064491492.966736	20398946.775696557	297.29434365660546	0.0003	[0.0754, 0.135, 0.2482]	0.0754	0.135	0.2482	29.9973453812	1912	6686	[7746.75, 10112.5, 13551.0]	7746.75	10112.5	13551.0	[410.0, 773.0, 1410.0]	410.0	773.0	1410.0	{'1': 0.998504, '2': 0.001496}		0.998504									0.001496									224.41651705577752	796.8127490036982	30.001854381199998	[49.503153674731124, 762.6856813576986]	49.503153674731124	762.6856813576986	[0.0047146188, 30.006569]	0.0047146188	30.006569	24.039617289292483	44.14562759631459	0	0	0	0	[79.47369907918937, 52.53798227718224, 57.73844245182718, 65.20576988208659]	79.47369907918937	52.53798227718224	57.73844245182718	65.20576988208659	[183.10451621952487, 251.11857541250205, 245.11733489547464, 212.31055340239155]	183.10451621952487	251.11857541250205	245.11733489547464	212.31055340239155	[1074119.480835, 2879244.528564, 8733857.3601685]	1074119.480835	2879244.528564	8733857.3601685	[0.2779051679693712, 0.49335258391478065, 0.6752531734803287, 1.0]	0.2779051679693712	0.49335258391478065	0.6752531734803287	1.0	[0.19087483270397812, 0.47988290957978563, 0.7551424665529464, 1.0]	0.19087483270397812	0.47988290957978563	0.7551424665529464	1.0	[0.29479928789027976, 0.5109145344278364, 0.7385967986514423, 1.0]	0.29479928789027976	0.5109145344278364	0.7385967986514423	1.0	[0.7612399786675368, 0.6324411648896202, 1.8279486975222698]	0.7612399786675368	0.6324411648896202	1.8279486975222698	[0.1401153866965983, 0.36386697458500356, 0.6943773472369149]	0.1401153866965983	0.36386697458500356	0.6943773472369149																		DDA	{1: 1912, 2: 6686}	1912	6686	{'negative': 8598}	8598		8.376291449484258	6.8822263263322565	0.0	1.6628987724080388	0.5097929492832098	0.42038993559780946	0.21840339589377633	106045813.5	1.4881653013110225	[2.0, 2.0, 2.0]	2.0	2.0	2.0	0.9730780735865988	[0.43471918307804525, 0.20966029723991508, 0.23491027732463296, 0.3071608040201005]	0.43471918307804525	0.20966029723991508	0.23491027732463296	0.3071608040201005						1.0	profile	1.0	1.0	{'MS1_negative': 1912, 'MS2_negative': 6686}	1912		6686		0	1912	0	6686	0	0	True	False	49.50382694282226	505.0501430201523	455.54631607733006	50.0	500.0	450.0	2.0	21.981487149045492	621	621	0.0
ST003600	CAC_2_pos.mzML	DDA	446.4	114.8	11403881421.292763	60569529.3873294	188.27753057758366	0.0132	[0.0589, 0.0972, 0.166]	0.0589	0.0972	0.166	29.994549217899998	1836	9627	[12629.75, 14275.5, 15842.5]	12629.75	14275.5	15842.5	[537.0, 776.0, 1165.0]	537.0	776.0	1165.0	{'1': 0.980991, '2': 0.019009}		0.980991									0.019009									183.5535976504725	806.386581727302	30.000314217899998	[49.502192545420314, 1005.1604758664829]	49.502192545420314	1005.1604758664829	[0.0045687821, 30.004883]	0.0045687821	30.004883	25.0193900272716	82.54230293026622	0	0	0	0	[62.41133968710679, 62.67805481397477, 62.81141237740876, 56.943679586313245]	62.41133968710679	62.67805481397477	62.81141237740876	56.943679586313245	[323.6855508031855, 322.2184963908101, 319.15101898311616, 318.8842818172297]	323.6855508031855	322.2184963908101	319.15101898311616	318.8842818172297	[4971555.431, 16630581.04639, 32117527.05249]	4971555.431	16630581.04639	32117527.05249	[0.21736317061669974, 0.4641749455274462, 0.7220677110433393, 1.0]	0.21736317061669974	0.4641749455274462	0.7220677110433393	1.0	[0.24564773300553244, 0.4887001338613974, 0.7286161915331526, 1.0]	0.24564773300553244	0.4887001338613974	0.7286161915331526	1.0	[0.24809152893689937, 0.4971383592287152, 0.7483064768481053, 1.0]	0.24809152893689937	0.4971383592287152	0.7483064768481053	1.0	[0.7307016156299356, 0.5304234389288, 1.3046972070148042]	0.7307016156299356	0.5304234389288	1.3046972070148042	[0.18887410474621313, 0.16424630998438833, 0.92452882801713]	0.18887410474621313	0.16424630998438833	0.92452882801713																		DDA	{1: 1836, 2: 9627}	1836	9627	{'positive': 11463}		11463	10.431586133662304	6.3852865341145115	0.0	1.5439152307461699	0.502692842072718	0.272104202238592	0.1499689795517829	229342220.0	1.6516128604667732	[2.0, 2.0, 2.0]	2.0	2.0	2.0	0.9764204840552613	[0.1934020618556701, 0.19404220107571368, 0.19724195570413708, 0.17809364548494983]	0.1934020618556701	0.19404220107571368	0.19724195570413708	0.17809364548494983						1.0	profile	1.0	1.0	{'MS1_positive': 1836, 'MS2_positive': 9627}		1836		9627	1836	0	9627	0	0	0	True	False	49.503035218129625	505.0480112362228	455.54497601809317	50.0	500.0	450.0	2.0	22.778382805766	505	501	0.0
